_id,lectura,lectura2,lectura3,date,fecha,hora
643cc541c702c9e7d70e1488,21.20,35.00,46,2023-04-17 00:04:17,2023-04-17,00:04:36
643cc547c702c9e7d70e1489,21.20,35.00,46,2023-04-17 00:04:23,2023-04-17,00:04:41
643cc54cc702c9e7d70e148a,21.20,35.00,46,2023-04-17 00:04:28,2023-04-17,00:04:46
643cc551c702c9e7d70e148b,21.20,35.00,46,2023-04-17 00:04:33,2023-04-17,00:04:51
643cc556c702c9e7d70e148c,21.20,36.00,46,2023-04-17 00:04:38,2023-04-17,00:04:57
643cc55bc702c9e7d70e148d,21.20,36.00,46,2023-04-17 00:04:43,2023-04-17,00:05:02
643cc560c702c9e7d70e148e,21.20,36.00,46,2023-04-17 00:04:48,2023-04-17,00:05:07
643cc566c702c9e7d70e148f,21.20,36.00,46,2023-04-17 00:04:54,2023-04-17,00:05:12
643cc56ac702c9e7d70e1490,21.20,36.00,46,2023-04-17 00:04:58,2023-04-17,00:05:17
643cc570c702c9e7d70e1491,21.20,36.00,46,2023-04-17 00:05:04,2023-04-17,00:05:22
643cc575c702c9e7d70e1492,21.20,36.00,46,2023-04-17 00:05:09,2023-04-17,00:05:28
643cc57ac702c9e7d70e1493,21.20,36.00,46,2023-04-17 00:05:14,2023-04-17,00:05:33
643cc57fc702c9e7d70e1494,21.20,36.00,46,2023-04-17 00:05:19,2023-04-17,00:05:38
643cc584c702c9e7d70e1495,21.20,36.00,46,2023-04-17 00:05:24,2023-04-17,00:05:43
643cc589c702c9e7d70e1496,21.20,36.00,48,2023-04-17 00:05:29,2023-04-17,00:05:48
643cc58fc702c9e7d70e1497,21.20,36.00,46,2023-04-17 00:05:35,2023-04-17,00:05:53
643cc594c702c9e7d70e1498,21.20,36.00,46,2023-04-17 00:05:40,2023-04-17,00:05:58
643cc599c702c9e7d70e1499,21.20,36.00,46,2023-04-17 00:05:45,2023-04-17,00:06:04
643cc59ec702c9e7d70e149a,21.20,36.00,46,2023-04-17 00:05:50,2023-04-17,00:06:09
643cc5a3c702c9e7d70e149b,21.20,36.00,46,2023-04-17 00:05:55,2023-04-17,00:06:14
643cc5a9c702c9e7d70e149c,21.20,36.00,46,2023-04-17 00:06:01,2023-04-17,00:06:19
643cc5aec702c9e7d70e149d,21.20,36.00,46,2023-04-17 00:06:06,2023-04-17,00:06:24
643cc5b3c702c9e7d70e149e,21.20,36.00,46,2023-04-17 00:06:11,2023-04-17,00:06:29
643cc5b8c702c9e7d70e149f,21.20,36.00,46,2023-04-17 00:06:16,2023-04-17,00:06:34
643cc5bdc702c9e7d70e14a0,21.20,36.00,48,2023-04-17 00:06:21,2023-04-17,00:06:40
643cc5c2c702c9e7d70e14a1,21.20,36.00,46,2023-04-17 00:06:26,2023-04-17,00:06:45
643cc5c7c702c9e7d70e14a2,21.20,36.00,46,2023-04-17 00:06:31,2023-04-17,00:06:50
643cc5ccc702c9e7d70e14a3,21.20,36.00,46,2023-04-17 00:06:36,2023-04-17,00:06:55
643cc5d2c702c9e7d70e14a4,21.20,36.00,46,2023-04-17 00:06:42,2023-04-17,00:07:00
643cc5d7c702c9e7d70e14a5,21.20,36.00,46,2023-04-17 00:06:47,2023-04-17,00:07:05
643cc5dcc702c9e7d70e14a6,21.20,36.00,46,2023-04-17 00:06:52,2023-04-17,00:07:11
643cc5e1c702c9e7d70e14a7,21.20,36.00,48,2023-04-17 00:06:57,2023-04-17,00:07:16
643cc5e6c702c9e7d70e14a8,21.20,36.00,46,2023-04-17 00:07:02,2023-04-17,00:07:21
643cc5ebc702c9e7d70e14a9,21.20,36.00,46,2023-04-17 00:07:07,2023-04-17,00:07:26
643cc5f1c702c9e7d70e14aa,21.20,36.00,46,2023-04-17 00:07:13,2023-04-17,00:07:31
643cc5f6c702c9e7d70e14ab,21.20,36.00,46,2023-04-17 00:07:18,2023-04-17,00:07:36
643cc5fbc702c9e7d70e14ac,21.20,36.00,46,2023-04-17 00:07:23,2023-04-17,00:07:41
643cc600c702c9e7d70e14ad,21.20,36.00,46,2023-04-17 00:07:28,2023-04-17,00:07:47
643cc605c702c9e7d70e14ae,21.20,36.00,46,2023-04-17 00:07:33,2023-04-17,00:07:52
643cc60ac702c9e7d70e14af,21.20,36.00,48,2023-04-17 00:07:38,2023-04-17,00:07:57
643cc60fc702c9e7d70e14b0,21.20,36.00,46,2023-04-17 00:07:43,2023-04-17,00:08:02
643cc615c702c9e7d70e14b1,21.20,36.00,48,2023-04-17 00:07:49,2023-04-17,00:08:07
643cc61ac702c9e7d70e14b2,21.20,36.00,46,2023-04-17 00:07:54,2023-04-17,00:08:12
643cc61fc702c9e7d70e14b3,21.10,36.00,46,2023-04-17 00:07:59,2023-04-17,00:08:18
643cc624c702c9e7d70e14b4,21.20,36.00,48,2023-04-17 00:08:04,2023-04-17,00:08:23
643cc629c702c9e7d70e14b5,21.20,36.00,46,2023-04-17 00:08:09,2023-04-17,00:08:28
643cc62ec702c9e7d70e14b6,21.10,36.00,48,2023-04-17 00:08:14,2023-04-17,00:08:33
643cc634c702c9e7d70e14b7,21.10,36.00,46,2023-04-17 00:08:20,2023-04-17,00:08:38
643cc639c702c9e7d70e14b8,21.10,36.00,46,2023-04-17 00:08:25,2023-04-17,00:08:43
643cc63ec702c9e7d70e14b9,21.10,36.00,46,2023-04-17 00:08:30,2023-04-17,00:08:48
643cc643c702c9e7d70e14ba,21.10,36.00,48,2023-04-17 00:08:35,2023-04-17,00:08:54
643cc648c702c9e7d70e14bb,21.10,36.00,46,2023-04-17 00:08:40,2023-04-17,00:08:59
643cc64dc702c9e7d70e14bc,21.10,36.00,48,2023-04-17 00:08:45,2023-04-17,00:09:04
643cc652c702c9e7d70e14bd,21.10,36.00,46,2023-04-17 00:08:50,2023-04-17,00:09:09
643cc658c702c9e7d70e14be,21.10,36.00,46,2023-04-17 00:08:56,2023-04-17,00:09:14
643cc65dc702c9e7d70e14bf,21.10,36.00,46,2023-04-17 00:09:01,2023-04-17,00:09:19
643cc662c702c9e7d70e14c0,21.10,36.00,48,2023-04-17 00:09:06,2023-04-17,00:09:24
643cc667c702c9e7d70e14c1,21.10,36.00,46,2023-04-17 00:09:11,2023-04-17,00:09:30
643cc66cc702c9e7d70e14c2,21.10,36.00,46,2023-04-17 00:09:16,2023-04-17,00:09:35
643cc671c702c9e7d70e14c3,21.10,36.00,46,2023-04-17 00:09:21,2023-04-17,00:09:40
643cc677c702c9e7d70e14c4,21.10,36.00,46,2023-04-17 00:09:27,2023-04-17,00:09:45
643cc67cc702c9e7d70e14c5,21.10,36.00,46,2023-04-17 00:09:32,2023-04-17,00:09:50
643cc681c702c9e7d70e14c6,21.10,36.00,46,2023-04-17 00:09:37,2023-04-17,00:09:55
643cc686c702c9e7d70e14c7,21.10,36.00,46,2023-04-17 00:09:42,2023-04-17,00:10:01
643cc68bc702c9e7d70e14c8,21.10,36.00,46,2023-04-17 00:09:47,2023-04-17,00:10:06
643cc690c702c9e7d70e14c9,21.10,36.00,46,2023-04-17 00:09:52,2023-04-17,00:10:11
643cc695c702c9e7d70e14ca,21.10,36.00,46,2023-04-17 00:09:57,2023-04-17,00:10:16
643cc69ac702c9e7d70e14cb,21.20,36.00,46,2023-04-17 00:10:02,2023-04-17,00:10:21
643cc6a0c702c9e7d70e14cc,21.20,36.00,46,2023-04-17 00:10:08,2023-04-17,00:10:26
643cc6a5c702c9e7d70e14cd,21.20,36.00,46,2023-04-17 00:10:13,2023-04-17,00:10:31
643cc6aac702c9e7d70e14ce,21.20,36.00,46,2023-04-17 00:10:18,2023-04-17,00:10:37
643cc6afc702c9e7d70e14cf,21.20,36.00,46,2023-04-17 00:10:23,2023-04-17,00:10:42
643cc6b4c702c9e7d70e14d0,21.30,36.00,46,2023-04-17 00:10:28,2023-04-17,00:10:47
643cc6b9c702c9e7d70e14d1,21.30,36.00,46,2023-04-17 00:10:33,2023-04-17,00:10:52
643cc6bec702c9e7d70e14d2,21.30,36.00,46,2023-04-17 00:10:38,2023-04-17,00:10:57
643cc6c4c702c9e7d70e14d3,21.30,36.00,46,2023-04-17 00:10:44,2023-04-17,00:11:02
643cc6c9c702c9e7d70e14d4,21.30,36.00,48,2023-04-17 00:10:49,2023-04-17,00:11:08
643cc6cec702c9e7d70e14d5,21.30,36.00,46,2023-04-17 00:10:54,2023-04-17,00:11:13
643cc6d3c702c9e7d70e14d6,21.30,36.00,46,2023-04-17 00:10:59,2023-04-17,00:11:18
643cc6d8c702c9e7d70e14d7,21.30,36.00,48,2023-04-17 00:11:04,2023-04-17,00:11:23
643cc6ddc702c9e7d70e14d8,21.30,36.00,48,2023-04-17 00:11:09,2023-04-17,00:11:28
643cc6e3c702c9e7d70e14d9,21.30,36.00,48,2023-04-17 00:11:15,2023-04-17,00:11:33
643cc6e8c702c9e7d70e14da,21.30,36.00,46,2023-04-17 00:11:20,2023-04-17,00:11:38
643cc6edc702c9e7d70e14db,21.30,36.00,46,2023-04-17 00:11:25,2023-04-17,00:11:44
643cc6f2c702c9e7d70e14dc,21.30,35.00,46,2023-04-17 00:11:30,2023-04-17,00:11:49
643cc6f7c702c9e7d70e14dd,21.30,35.00,48,2023-04-17 00:11:35,2023-04-17,00:11:54
643cc6fcc702c9e7d70e14de,21.30,35.00,46,2023-04-17 00:11:40,2023-04-17,00:11:59
643cc702c702c9e7d70e14df,21.30,35.00,46,2023-04-17 00:11:46,2023-04-17,00:12:04
643cc707c702c9e7d70e14e0,21.30,35.00,48,2023-04-17 00:11:51,2023-04-17,00:12:09
643cc70cc702c9e7d70e14e1,21.30,35.00,48,2023-04-17 00:11:56,2023-04-17,00:12:14
643cc711c702c9e7d70e14e2,21.20,35.00,46,2023-04-17 00:12:01,2023-04-17,00:12:20
643cc716c702c9e7d70e14e3,21.20,35.00,46,2023-04-17 00:12:06,2023-04-17,00:12:25
643cc71bc702c9e7d70e14e4,21.20,35.00,46,2023-04-17 00:12:11,2023-04-17,00:12:30
643cc721c702c9e7d70e14e5,21.20,35.00,48,2023-04-17 00:12:17,2023-04-17,00:12:35
643cc726c702c9e7d70e14e6,21.20,35.00,46,2023-04-17 00:12:22,2023-04-17,00:12:40
643cc72bc702c9e7d70e14e7,21.20,35.00,48,2023-04-17 00:12:27,2023-04-17,00:12:45
643cc730c702c9e7d70e14e8,21.20,36.00,46,2023-04-17 00:12:32,2023-04-17,00:12:51
643cc735c702c9e7d70e14e9,21.20,36.00,46,2023-04-17 00:12:37,2023-04-17,00:12:56
643cc73ac702c9e7d70e14ea,21.20,36.00,46,2023-04-17 00:12:42,2023-04-17,00:13:01
643cc73fc702c9e7d70e14eb,21.20,36.00,48,2023-04-17 00:12:47,2023-04-17,00:13:06
643cc744c702c9e7d70e14ec,21.20,36.00,46,2023-04-17 00:12:52,2023-04-17,00:13:11
643cc74ac702c9e7d70e14ed,21.20,36.00,46,2023-04-17 00:12:58,2023-04-17,00:13:16
643cc74fc702c9e7d70e14ee,21.20,36.00,46,2023-04-17 00:13:03,2023-04-17,00:13:21
643cc754c702c9e7d70e14ef,21.20,36.00,46,2023-04-17 00:13:08,2023-04-17,00:13:27
643cc759c702c9e7d70e14f0,21.10,36.00,46,2023-04-17 00:13:13,2023-04-17,00:13:32
643cc75ec702c9e7d70e14f1,21.10,36.00,46,2023-04-17 00:13:18,2023-04-17,00:13:37
643cc763c702c9e7d70e14f2,21.10,36.00,46,2023-04-17 00:13:23,2023-04-17,00:13:42
643cc769c702c9e7d70e14f3,21.10,36.00,46,2023-04-17 00:13:29,2023-04-17,00:13:47
643cc76ec702c9e7d70e14f4,21.10,36.00,48,2023-04-17 00:13:34,2023-04-17,00:13:52
643cc773c702c9e7d70e14f5,21.10,36.00,46,2023-04-17 00:13:39,2023-04-17,00:13:58
643cc778c702c9e7d70e14f6,21.10,36.00,48,2023-04-17 00:13:44,2023-04-17,00:14:03
643cc77dc702c9e7d70e14f7,21.10,36.00,48,2023-04-17 00:13:49,2023-04-17,00:14:08
643cc782c702c9e7d70e14f8,21.10,36.00,46,2023-04-17 00:13:54,2023-04-17,00:14:13
643cc787c702c9e7d70e14f9,21.10,36.00,46,2023-04-17 00:13:59,2023-04-17,00:14:18
643cc78dc702c9e7d70e14fa,21.10,36.00,48,2023-04-17 00:14:05,2023-04-17,00:14:23
643cc792c702c9e7d70e14fb,21.10,36.00,48,2023-04-17 00:14:10,2023-04-17,00:14:28
643cc797c702c9e7d70e14fc,21.10,36.00,48,2023-04-17 00:14:15,2023-04-17,00:14:34
643cc79cc702c9e7d70e14fd,21.10,36.00,48,2023-04-17 00:14:20,2023-04-17,00:14:39
643cc7a1c702c9e7d70e14fe,21.10,36.00,46,2023-04-17 00:14:25,2023-04-17,00:14:44
643cc7a6c702c9e7d70e14ff,21.10,36.00,46,2023-04-17 00:14:30,2023-04-17,00:14:49
643cc7abc702c9e7d70e1500,21.10,36.00,48,2023-04-17 00:14:35,2023-04-17,00:14:54
643cc7b1c702c9e7d70e1501,21.10,36.00,46,2023-04-17 00:14:41,2023-04-17,00:14:59
643cc7b6c702c9e7d70e1502,21.10,36.00,46,2023-04-17 00:14:46,2023-04-17,00:15:04
643cc7bbc702c9e7d70e1503,21.10,36.00,48,2023-04-17 00:14:51,2023-04-17,00:15:10
643cc7c0c702c9e7d70e1504,21.10,36.00,48,2023-04-17 00:14:56,2023-04-17,00:15:15
643cc7c5c702c9e7d70e1505,21.10,36.00,46,2023-04-17 00:15:01,2023-04-17,00:15:20
643cc7cac702c9e7d70e1506,21.10,36.00,48,2023-04-17 00:15:06,2023-04-17,00:15:25
643cc7d0c702c9e7d70e1507,21.10,36.00,48,2023-04-17 00:15:12,2023-04-17,00:15:30
643cc7d5c702c9e7d70e1508,21.20,36.00,48,2023-04-17 00:15:17,2023-04-17,00:15:35
643cc7dac702c9e7d70e1509,21.20,36.00,48,2023-04-17 00:15:22,2023-04-17,00:15:41
643cc7dfc702c9e7d70e150a,21.20,36.00,46,2023-04-17 00:15:27,2023-04-17,00:15:46
643cc7e4c702c9e7d70e150b,21.20,36.00,48,2023-04-17 00:15:32,2023-04-17,00:15:51
643cc7e9c702c9e7d70e150c,21.20,36.00,46,2023-04-17 00:15:37,2023-04-17,00:15:56
643cc7eec702c9e7d70e150d,21.20,36.00,48,2023-04-17 00:15:42,2023-04-17,00:16:01
643cc7f4c702c9e7d70e150e,21.20,36.00,48,2023-04-17 00:15:48,2023-04-17,00:16:06
643cc7f9c702c9e7d70e150f,21.20,36.00,48,2023-04-17 00:15:53,2023-04-17,00:16:11
643cc7fec702c9e7d70e1510,21.20,36.00,46,2023-04-17 00:15:58,2023-04-17,00:16:17
643cc803c702c9e7d70e1511,21.20,36.00,46,2023-04-17 00:16:03,2023-04-17,00:16:22
643cc808c702c9e7d70e1512,21.20,36.00,46,2023-04-17 00:16:08,2023-04-17,00:16:27
643cc80dc702c9e7d70e1513,21.20,36.00,46,2023-04-17 00:16:13,2023-04-17,00:16:32
643cc813c702c9e7d70e1514,21.20,36.00,48,2023-04-17 00:16:19,2023-04-17,00:16:37
643cc818c702c9e7d70e1515,21.20,36.00,48,2023-04-17 00:16:24,2023-04-17,00:16:42
643cc81dc702c9e7d70e1516,21.20,36.00,48,2023-04-17 00:16:29,2023-04-17,00:16:48
643cc822c702c9e7d70e1517,21.20,36.00,46,2023-04-17 00:16:34,2023-04-17,00:16:53
643cc827c702c9e7d70e1518,21.20,36.00,48,2023-04-17 00:16:39,2023-04-17,00:16:58
643cc82cc702c9e7d70e1519,21.20,36.00,48,2023-04-17 00:16:44,2023-04-17,00:17:03
643cc832c702c9e7d70e151a,21.20,36.00,48,2023-04-17 00:16:50,2023-04-17,00:17:08
643cc837c702c9e7d70e151b,21.20,36.00,48,2023-04-17 00:16:55,2023-04-17,00:17:13
643cc83cc702c9e7d70e151c,21.20,36.00,46,2023-04-17 00:17:00,2023-04-17,00:17:18
643cc841c702c9e7d70e151d,21.20,36.00,48,2023-04-17 00:17:05,2023-04-17,00:17:24
643cc846c702c9e7d70e151e,21.20,36.00,48,2023-04-17 00:17:10,2023-04-17,00:17:29
643cc84bc702c9e7d70e151f,21.20,36.00,48,2023-04-17 00:17:15,2023-04-17,00:17:34
643cc850c702c9e7d70e1520,21.20,36.00,48,2023-04-17 00:17:20,2023-04-17,00:17:39
643cc856c702c9e7d70e1521,21.20,36.00,46,2023-04-17 00:17:26,2023-04-17,00:17:44
643cc85bc702c9e7d70e1522,21.20,36.00,48,2023-04-17 00:17:31,2023-04-17,00:17:49
643cc860c702c9e7d70e1523,21.20,36.00,46,2023-04-17 00:17:36,2023-04-17,00:17:54
643cc865c702c9e7d70e1524,21.20,36.00,46,2023-04-17 00:17:41,2023-04-17,00:18:00
643cc86ac702c9e7d70e1525,21.20,36.00,48,2023-04-17 00:17:46,2023-04-17,00:18:05
643cc86fc702c9e7d70e1526,21.10,36.00,46,2023-04-17 00:17:51,2023-04-17,00:18:10
643cc874c702c9e7d70e1527,21.10,36.00,46,2023-04-17 00:17:56,2023-04-17,00:18:15
643cc87ac702c9e7d70e1528,21.10,36.00,46,2023-04-17 00:18:02,2023-04-17,00:18:20
643cc87fc702c9e7d70e1529,21.10,36.00,48,2023-04-17 00:18:07,2023-04-17,00:18:25
643cc884c702c9e7d70e152a,21.10,36.00,46,2023-04-17 00:18:12,2023-04-17,00:18:31
643cc889c702c9e7d70e152b,21.10,36.00,48,2023-04-17 00:18:17,2023-04-17,00:18:36
643cc88ec702c9e7d70e152c,21.10,36.00,48,2023-04-17 00:18:22,2023-04-17,00:18:41
643cc893c702c9e7d70e152d,21.10,36.00,48,2023-04-17 00:18:27,2023-04-17,00:18:46
643cc899c702c9e7d70e152e,21.10,36.00,48,2023-04-17 00:18:33,2023-04-17,00:18:51
643cc89ec702c9e7d70e152f,21.10,36.00,48,2023-04-17 00:18:38,2023-04-17,00:18:56
643cc8a3c702c9e7d70e1530,21.10,36.00,46,2023-04-17 00:18:43,2023-04-17,00:19:01
643cc8a8c702c9e7d70e1531,21.10,36.00,48,2023-04-17 00:18:48,2023-04-17,00:19:07
643cc8adc702c9e7d70e1532,21.10,36.00,48,2023-04-17 00:18:53,2023-04-17,00:19:12
643cc8b2c702c9e7d70e1533,21.10,36.00,46,2023-04-17 00:18:58,2023-04-17,00:19:17
643cc8b8c702c9e7d70e1534,21.10,36.00,48,2023-04-17 00:19:04,2023-04-17,00:19:22
643cc8bdc702c9e7d70e1535,21.10,36.00,48,2023-04-17 00:19:09,2023-04-17,00:19:27
643cc8c2c702c9e7d70e1536,21.10,36.00,48,2023-04-17 00:19:14,2023-04-17,00:19:32
643cc8c7c702c9e7d70e1537,21.10,36.00,48,2023-04-17 00:19:19,2023-04-17,00:19:38
643cc8ccc702c9e7d70e1538,21.10,36.00,48,2023-04-17 00:19:24,2023-04-17,00:19:43
643cc8d1c702c9e7d70e1539,21.10,36.00,46,2023-04-17 00:19:29,2023-04-17,00:19:48
643cc8d6c702c9e7d70e153a,21.10,36.00,48,2023-04-17 00:19:34,2023-04-17,00:19:53
643cc8dcc702c9e7d70e153b,21.10,36.00,46,2023-04-17 00:19:40,2023-04-17,00:19:58
643cc8e1c702c9e7d70e153c,21.10,36.00,46,2023-04-17 00:19:45,2023-04-17,00:20:03
643cc8e6c702c9e7d70e153d,21.10,36.00,46,2023-04-17 00:19:50,2023-04-17,00:20:08
643cc8ebc702c9e7d70e153e,21.10,36.00,48,2023-04-17 00:19:55,2023-04-17,00:20:14
643cc8f0c702c9e7d70e153f,21.10,36.00,48,2023-04-17 00:20:00,2023-04-17,00:20:19
643cc8f5c702c9e7d70e1540,21.10,36.00,48,2023-04-17 00:20:05,2023-04-17,00:20:24
643cc8fbc702c9e7d70e1541,21.10,36.00,48,2023-04-17 00:20:11,2023-04-17,00:20:29
643cc900c702c9e7d70e1542,21.10,36.00,46,2023-04-17 00:20:16,2023-04-17,00:20:34
643cc905c702c9e7d70e1543,21.10,36.00,48,2023-04-17 00:20:21,2023-04-17,00:20:39
643cc90ac702c9e7d70e1544,21.10,36.00,48,2023-04-17 00:20:26,2023-04-17,00:20:44
643cc90fc702c9e7d70e1545,21.10,36.00,48,2023-04-17 00:20:31,2023-04-17,00:20:50
643cc914c702c9e7d70e1546,21.10,36.00,48,2023-04-17 00:20:36,2023-04-17,00:20:55
643cc919c702c9e7d70e1547,21.10,36.00,46,2023-04-17 00:20:41,2023-04-17,00:21:00
643cc91ec702c9e7d70e1548,21.10,36.00,48,2023-04-17 00:20:46,2023-04-17,00:21:05
643cc924c702c9e7d70e1549,21.10,36.00,48,2023-04-17 00:20:52,2023-04-17,00:21:10
643cc929c702c9e7d70e154a,21.10,36.00,48,2023-04-17 00:20:57,2023-04-17,00:21:15
643cc92ec702c9e7d70e154b,21.10,36.00,48,2023-04-17 00:21:02,2023-04-17,00:21:21
643cc933c702c9e7d70e154c,21.00,36.00,48,2023-04-17 00:21:07,2023-04-17,00:21:26
643cc938c702c9e7d70e154d,21.00,36.00,48,2023-04-17 00:21:12,2023-04-17,00:21:31
643cc93dc702c9e7d70e154e,21.10,36.00,48,2023-04-17 00:21:17,2023-04-17,00:21:36
643cc943c702c9e7d70e154f,21.00,36.00,48,2023-04-17 00:21:23,2023-04-17,00:21:41
643cc948c702c9e7d70e1550,21.10,36.00,48,2023-04-17 00:21:28,2023-04-17,00:21:46
643cc94dc702c9e7d70e1551,21.00,36.00,48,2023-04-17 00:21:33,2023-04-17,00:21:51
643cc952c702c9e7d70e1552,21.00,36.00,48,2023-04-17 00:21:38,2023-04-17,00:21:57
643cc957c702c9e7d70e1553,21.00,36.00,48,2023-04-17 00:21:43,2023-04-17,00:22:02
643cc95cc702c9e7d70e1554,21.00,36.00,48,2023-04-17 00:21:48,2023-04-17,00:22:07
643cc961c702c9e7d70e1555,21.00,36.00,48,2023-04-17 00:21:53,2023-04-17,00:22:12
643cc967c702c9e7d70e1556,21.00,36.00,48,2023-04-17 00:21:59,2023-04-17,00:22:17
643cc96cc702c9e7d70e1557,21.00,36.00,48,2023-04-17 00:22:04,2023-04-17,00:22:22
643cc971c702c9e7d70e1558,21.00,36.00,48,2023-04-17 00:22:09,2023-04-17,00:22:28
